,data,rate,genre,DCT,NRG
648,[ -9550 -19345 -20776 ... -12185 -15229 -13389],22050,metal,"[-383672.           15011.61807943   24631.82527361   38743.50006663
   -1759.17768737   20211.94023344    6956.18348597   11172.69380114
    3621.82231263    2641.30847314]",
649,[  171 -1066 -5110 ... -5138 -6909 -7621],22050,metal,"[-43184.         -40570.90221138  77631.7013405  -16252.83112667
   8506.44830417   3360.1714242   -7293.71043973  -1831.89727912
   -986.55169583   1204.65533713]",
650,[ 7309 11608 13982 ...  4044  5821  7821],22050,metal,"[258518.            598.94658917 -41027.46825822  -3505.2526703
 -20887.39550863  17786.56397397 -14334.41709036  -8132.65518506
   7893.60449137  -3951.95120688]",
651,[ 11285  13810   6495 ... -10307  -5583  -5721],22050,metal,"[138302.          39465.92587653   5775.10802111   8815.64534524
   9872.1313831    -629.32503526 -14061.17979917 -13354.84872481
  -3333.8686169   -5189.76371257]",
652,[13103 18602 10939 ... -3191  1788  1568],22050,metal,"[253292.          16495.08712706 -17865.54870343  45551.49553351
  -4571.84635834 -25509.58423809  -8815.04506656 -11987.94952207
  -8477.84635834  -3344.97736724]",
653,[-16027 -25506 -23168 ...  -3233  -7160  -6950],22050,metal,"[-392770.          -37855.56234522   22290.13801356   30194.90487147
    -976.80831691   15685.04262028    7971.99142851   15025.39286852
    9903.19168309    3408.80572588]",
654,[-2813 -3074 -7182 ...  5391  3934  5143],22050,metal,"[-112398.            5387.67582673   13400.23982465   15651.61977552
    5310.31737417  -11501.79890278    8205.57265777   -6318.96754867
   -6535.68262583    -257.54360327]",
655,[ -3731  -5164  -2771 ... -14285 -13216  -6053],22050,metal,"[-76806.          -4859.54922717  22450.25594959 -42035.88807356
  22065.94623215    804.68751699    261.21408465   5393.37817262
   2948.94623215    392.67679232]",
656,[ 1754  5125  4689 ... -9646 -8582 -7148],22050,metal,"[-39140.          40500.90799143  44637.01000716 -21773.11099046
 -38818.53788879  16435.9900219   -6821.9119476   -3338.65106291
  -1173.53788879  -1748.8140973 ]",
657,[ 1575  3792  5574 ... -1257 -2808 -2418],22050,metal,"[ 89380.         -11312.40476792  11583.70920219 -32533.78454263
   1672.34679102  -2392.84934754   3731.35915173  -1684.47375137
  -3067.65320898    400.676779  ]",
658,[ 7500  8259  3132 ...  6427 11789  9568],22050,metal,"[55194.         20734.51800349 25385.89166341 19749.61832958
 -4286.8178477  -7191.27596467 -7130.01503882  -914.84059434
 -4518.8178477  -1668.12040506]",
659,[ -908 -2671 -3025 ...  3451  3845  3655],22050,metal,"[-47972.           6838.0880626     746.84801898  -7336.38263403
  11546.39980049   6776.91139089    -98.32617425   -447.17808691
    282.39980049    120.68659304]",
660,[-2834 -3543 -1867 ...   196  -257  -397],22050,metal,"[-75398.          22596.12617649 -15986.01325233  -5949.38316945
   6974.55354911  -1755.03903091   1452.23458718   3953.70955237
   1153.55354911    888.94909576]",
661,[ 4380  6851  6171 ... -4592 -3707 -1544],22050,metal,"[ 84756.          11309.08419938  12941.62920496 -14547.60545181
  -4207.97927383  -3886.2588694    -749.7989872   -3133.58688377
  -2980.97927383  -1005.02509006]",
662,[-1120  -726   390 ...  4934  2693   638],22050,metal,"[ 13630.         -13578.05260859  -2448.38161603   -204.38094881
  -1972.90672444  -1975.65634664  -1018.99581074   2187.87191314
   1662.09327556    -52.95543354]",
663,[  728   973  1059 ...  1324 -1570 -4058],22050,metal,"[ -9484.          28031.87940643 -19925.12513115   2591.67110616
   2611.0734556   -1202.08152802    229.53977401   -706.64396569
   -146.9265444    -352.52251927]",
664,[-2834 -5480 -4146 ...  3431  4552  5292],22050,metal,"[-25798.         -18867.33622623 -17819.16574433   1439.5881986
  14984.09083697   4668.31896939   2585.1851338    2953.62801037
   1518.09083697    674.06165983]",
665,[  -593    141    457 ...  -5727  -9366 -11222],22050,metal,"[ 12638.         -12795.25205597   3223.30971696   3312.52811966
  -1835.64790395  -3248.44855277  -6840.16772225   1969.69915736
   4210.35209605   -134.16225319]",
666,[ 1335  1506  1030 ...  2964 -1044 -1750],22050,metal,"[ 32808.          -2034.44353063   2878.99440018 -10702.03562243
   7880.20026681   2189.20259455  -1540.6755803   -1786.37284068
  -1283.79973319   -364.5231557 ]",
667,[-4239 -4660 -3794 ... -2347   672   911],22050,metal,"[-7.26880000e+04  1.21870899e+04 -3.04619498e+04  4.10515543e+03
  8.51629811e+03 -1.32653232e+03  1.95825917e+03  1.77558115e+02
  1.75298114e+02 -4.71544352e+01]",
668,[  997  1786  4712 ... -1582  -465  -473],22050,metal,"[ 1.64380000e+04  3.83848935e+04 -1.81798857e+04 -3.70936019e+04
  1.41367495e+04  2.88075303e+03  3.27668550e+02 -5.96570082e+01
  1.75274952e+03 -1.01428101e+01]",
669,[6370 5431 3420 ... 4163 3718 2973],22050,metal,"[89264.          1364.68849116 10030.16281325 10069.33420308
 -3185.73270275  2604.98138189  3055.10948081  -329.76961501
 -5807.73270275   594.38878669]",
670,[ -254  -776 -1083 ...    47  -378   151],22050,metal,"[-18982.           2763.1416484    1250.02312566    643.82921228
   1699.37456853   1772.00959365   -623.2593243     643.04884528
   -214.62543147   -177.17888939]",
671,[ 486  215 -208 ... -304 -963  250],22050,metal,"[ 170.         1999.07657507  548.91861159 1085.08654497 1275.25616797
  691.550432    370.79422575 -516.45876949 -474.74383203 -292.879457  ]",
672,[-4636 -1818  3537 ...   543  5810  4640],22050,metal,"[-50010.          20703.10713605    -80.25925751 -38855.50035817
 -15878.10015383  -1443.91204718  10065.46364812   1723.02244449
    341.89984617   -280.9421393 ]",
673,[ 3608  3829  3638 ... -6938  1631  5668],22050,metal,"[-12936.          12891.70511392  67187.27580187 -39107.50133607
   8880.3806067  -12951.36780421  -2035.43123756   9565.45408021
  -2261.6193933    1837.36189811]",
674,[-235 -223  146 ...  267 -932 -867],22050,metal,"[ 2336.          -521.01048896 -2545.72424393 -1801.68495942
   174.01818062   879.6408358    316.65923933    83.66469501
   101.01818062    31.4896206 ]",
675,[-1271  1755   299 ...  3142  2660  1777],22050,metal,"[ 3.47640000e+04 -5.22016629e+04  4.99463743e+04 -3.39083791e+03
 -1.70823633e+04 -7.43876334e+03 -2.76771961e+03 -6.10971960e+03
  2.56367338e+01  2.93405406e+03]",
676,[ -684  -905 -1345 ...  -699  1811  1413],22050,metal,"[-32598.           6318.02706781    843.57826909   3545.51543437
   -280.38699101   -742.46212025    -46.42955862     36.23890756
     83.61300899    -36.89195874]",
677,[ 330 2151 2188 ...  390  914 1524],22050,metal,"[40060.         -6375.42489546 -4126.596689    3877.52682579
 -4023.854382   -7141.77848998 -2684.43844525  -420.21133889
   446.145618    -173.85496326]",
678,[-1683 -4676 -5344 ... -9675 -7489  1571],22050,metal,"[-89808.          16705.4589142  -13401.5530631   11719.40032322
  11069.67652156   1603.71817973   6674.43484476   -602.81833518
    148.67652156    593.37727019]",
679,[ -276 -1816 -1753 ... -6476 -9981 -6817],22050,metal,"[  5442.          -7830.95286711 -15138.55203589   7453.19911126
   9326.73608841   2776.10122294    527.6052092   -1588.63163273
   2915.73608841     76.1691308 ]",
680,[-7933 -1550  1996 ... -4671 -5687 -4229],22050,metal,"[-25204.           4714.95746943 -34343.88638589 -22718.41439671
 -10845.42227296  -9466.74558653   1170.45628403  -9152.11562154
    -93.42227296   3095.99596424]",
681,[ 1683  1179    22 ... -5024 -3276 -4880],22050,metal,"[ 19452.         -19211.02167167  24543.00568445  14439.56669224
 -13969.36801115    927.72409692     35.24163672    856.91546172
    284.63198885    119.68275713]",
682,[ 1226 -2378 -3762 ... -5423 -3672 -3664],22050,metal,"[-89130.          39049.25070519  -4297.5562761    6032.53941445
  11652.60334599   8877.01853102    982.02344867    975.20905728
    672.60334599    234.87628853]",
683,[-4416  -987 -1705 ... -9036 -9729 -9544],22050,metal,"[ -4272.         -39307.62327827  18774.51374713  -1241.40305483
 -18234.849744      732.56262531  -2935.80628767  -9731.85350338
   1936.150256    -1087.04648373]",
684,[5011 5822 7125 ... 2014 2526 2488],22050,metal,"[ 68216.          25359.4059062    -485.39346119   2765.7899137
 -17640.70255276  10055.05842847 -12021.16480163   -124.89237283
   9841.29744724   1247.63782133]",
685,[-9691 -8845 -4934 ...  2626  -738 -4948],22050,metal,"[-91108.         -21312.29324277 -20094.52423757 -18022.86307341
  -7361.9534157   14122.33663386   2319.77276169  -3394.17771987
   2532.0465843    1459.50298983]",
686,[1294 1821 1128 ... 3259  409 1193],22050,metal,"[ 5848.         11950.19675955    33.76398314  2310.45839292
 -1447.24374549 -2684.17734138   115.49888936 -1415.25612595
  -641.24374549  -231.34718616]",
687,[ 18460  21535  14064 ...  -1367   2907 -10473],22050,metal,"[309198.           3471.0386612   50212.93511322  -9183.92758913
   6191.3802197  -16109.30668899  11836.22901583 -21037.92434918
 -12492.6197803   -1044.18950793]",
688,[-791 1764 2804 ... 5019 6063 7153],22050,metal,"[ 1702.         10761.22076691  1328.01201636 -9814.80544616
 -8515.79656146 -6993.28606593   415.94360725  -357.92046726
  -336.79656146  -327.19199103]",
689,[  1077   1260   2291 ... -14290 -13194 -12148],22050,metal,"[ 8.42560000e+04 -2.76444320e+04 -5.71637429e+03  1.41224280e+03
 -2.08566518e+03  1.45098311e+03  9.38429502e+02  6.54584197e+02
 -2.28665178e+02  4.85229422e+01]",
690,[1039  471  -41 ... 2120 2234 2815],22050,metal,"[ 1.19400000e+04 -3.83578457e+03  3.02602620e+03  5.68638249e+03
  1.37936141e+02 -2.74357431e+02  3.14022953e+02  3.22197710e+02
  2.93614129e+00  9.38482269e+01]",
691,[-2855 -3967 -4781 ...  1449  1445  1341],22050,metal,"[-5.88760000e+04 -1.38164741e+04  6.51621803e+03  4.31499961e+03
  3.94001536e+03  1.70836998e+03  7.36167461e+02 -8.96303190e+02
  2.28015355e+02  3.77606589e+00]",
692,[ 1241  1517  2157 ...  -404  -378 -3032],22050,metal,"[ 16040.          12108.43578229   -633.99550691 -10872.58278407
   2509.12607807   1332.18917576  -1075.28121774    646.40890288
    259.12607807     49.33599202]",
693,[-3789 -1596  -925 ...  -612  -781  -287],22050,metal,"[-19606.          -9119.11470394 -15203.42406677  10350.14701564
 -10462.59064348  -7140.36427642   1202.50640168  -2720.65000722
    420.40935652    440.72135106]",
694,[ -569   476   742 ... -1282 -1176  -332],22050,metal,"[10508.         -1145.97670927 -4973.99013678 -1780.52575743
 -1517.50420533 -1745.13953597  -802.93655988 -1057.14518103
  -206.50420533  -113.39080726]",
695,[-4077 -6560 -4827 ...   632   200  -147],22050,metal,"[-68256.         -10977.78732493 -15328.52651688  15552.79229889
 -11218.71051031   9577.05424439  11353.28762172   2387.78147127
  -2235.71051031   1016.16376706]",
696,[3425 5215 3391 ... -425  138   99],22050,metal,"[61560.           128.75027887 13035.38916717  4109.93360906
 -6776.80971708 -5436.23693376 -2279.56010237 -2778.57185213
 -2151.80971708  -790.73102719]",
697,[1374 2228 1676 ... 7650 4203 -990],22050,metal,"[24418.          8091.15329966 -6289.18643683  5068.59438265
  -923.32889044 -4326.0792873  -1026.95372962  -513.78667425
  -977.32889044  -322.39807533]",
698,[-2032 -2122   416 ...  5599  5986  5639],22050,metal,"[-32108.          32540.92725034 -47815.45860634   2665.72214624
   7366.01947382  -4296.38080249   3721.94347964   2368.00765512
   1415.01947382    463.30429778]",
699,[ -7419 -12683 -13342 ...  -5471  -4593  -2962],22050,metal,"[-234494.           -2477.94224454   13321.52771309   18598.00257054
    9723.7297041     5505.53339832    -241.6286186     3797.57118311
    8940.7297041     1019.16030537]",
700,[-2907 -3121 -3367 ...  1316  1265   865],22050,pop,"[-7.13280000e+04  5.14177988e+03 -2.20871185e+02  4.62943415e+02
  2.24060826e+03  4.15778787e+02 -1.92662034e+03 -4.41504776e+01
  9.34608264e+02  4.47997558e+02]",
701,[25206  7361 22622 ...  6953  7106  7986],22050,pop,"[370976.          15606.57587291 -11526.02960876 -18774.83182787
  18394.18952453  17881.31628265  58642.85541699  18133.27468437
  10916.18952453  33545.8697395 ]",
702,[-3039 -3811 -3895 ...  4725  5345  3157],22050,pop,"[-68856.          -2928.27521101   2921.6515253    2445.63585815
   -710.849357     1482.09581337   2184.20634664   1798.28121639
  -2667.849357     1430.26787865]",
703,[  -819   -595   -663 ... -11962 -13887 -13889],22050,pop,"[ 5380.         -8391.81817442 -4212.72682648  1528.43754972
   416.39320225   741.04790668  -626.85938252  -206.47870637
  -863.60679775  -502.49470428]",
704,[ -4209  -3589  -2204 ... -10438 -10425 -14173],22050,pop,"[-2.63400000e+03 -3.45064826e+04 -3.36263019e+03 -4.44989608e+03
 -2.44464005e+02 -2.72943218e+02  1.42577812e+03 -2.04539482e+01
  1.12535995e+02 -7.52464246e+00]",
705,[ 1474  1489  1479 ... 11993 13501 14854],22050,pop,"[22410.          5215.6477059  -1963.78591345   710.65538223
  -765.25616797   552.95750289  -335.7154839    137.73815619
   -35.25616797   -52.19325639]",
706,[-1115 -1419 -1519 ...  2915  2240   560],22050,pop,"[-20514.          -2923.37447228  -1946.60138386   3327.75010788
    698.72830393    414.36457378   -359.26738282    396.14559965
    110.72830393    124.58562578]",
707,[ -967 -1043  -770 ...  -986  -877  -177],22050,pop,"[-8354.         -1437.91191019 -7031.01191405   797.72532129
  2240.33702106  -134.35028843   118.0528037    376.82546921
  -462.66297894   564.8063527 ]",
708,[15446 13975 13481 ...  1187 -2550 -3964],22050,pop,"[ 2.38712000e+05  2.72126512e+04  9.55686517e+02  2.90122687e+03
  1.94946163e+03  4.35294934e+03 -2.35870479e+03  2.51133993e+03
 -1.31538367e+02  2.32841987e+03]",
709,[ -1839   -835     25 ...  -9076  -8839 -11234],22050,pop,"[-16362.           1168.24965651   3711.11445686 -18936.03303677
    715.64479833   2518.71435459    566.56816717    864.62767324
  -2768.35520167  -1599.84141626]",
710,[-2054 -2480 -2853 ...   869    46  -519],22050,pop,"[-1.01680000e+05  3.35585664e+04 -5.20040484e+03  1.77892765e+03
 -9.67972503e+02  1.71402684e+03  8.23071244e+01 -1.47521820e+01
  2.77027497e+02 -2.60450997e+02]",
711,[  744  1662  2256 ... -2107 -2139 -1982],22050,pop,"[ 51734.         -11515.82545852    289.33092684  -5645.29884072
  -2520.71350896    360.62445841   -770.12831059   1223.97367465
  -1262.71350896  -1448.70751068]",
712,[  5449   6263   6453 ...  -8886 -13162 -12203],22050,pop,"[73244.         26118.24752395 -1096.86356416 -1504.92275031
 -3457.04522499 -1598.06132548 -5217.58711682  1561.55435728
  1665.95477501  1440.07006165]",
713,[-1115 -1113 -1086 ...  4245  6968  5224],22050,pop,"[-15666.          -3380.72228975   -447.58842971    177.06999534
    198.63237585    663.26616075   -960.07530829    922.87708658
   -963.36762415    660.67306544]",
714,[2564 2459 2403 ... -275  -14  351],22050,pop,"[35048.          7493.20778811  2015.2776408  -1640.00199682
  -465.30184606  1004.09162928  -313.28266865   129.15745442
    80.69815394   170.43722168]",
715,[  593  -271   891 ... -3676 -1173  -138],22050,pop,"[22904.         -4706.61467339 -3965.68464524 -4380.58729607
  4896.44757103   362.03867197  1555.14317493  3128.53441601
  1259.44757103  -891.90451592]",
716,[  45 -231  111 ... 5587 5424 5079],22050,pop,"[ 2358.          -860.35054006 -1134.94458993  -625.34509431
   975.03828061   917.82460198  -107.35817523   -22.16492351
    96.03828061  2320.50795677]",
717,[-1117 -3565   969 ...  1684  7453  5484],22050,pop,"[ -2800.         -10200.1183436  -10181.59628787   -179.90891271
   4755.4330561   -1968.58527882    817.94072578   5879.75202059
   7945.4330561   13344.15927423]",
718,[6545 6428 6690 ... 2446 2761 5867],22050,pop,"[ 40824.          58507.87263511 -10114.2302769   -4620.1638957
    506.33419547    353.55339059    828.03134352  -3999.1746265
   5164.33419547    381.24480035]",
719,[ -6946  -2213  -6033 ... -16706 -28044 -12240],22050,pop,"[-64432.          -1977.63565884 -22938.78025947  -3032.81118183
  -1405.10036776   5088.34039742 -15688.42280816  16028.37321314
 -32829.10036776  -7314.16144726]",
720,[-5939 -3747 -4165 ... -3303 -2490 -2211],22050,pop,"[-43016.         -21415.26165777  -8772.0405276     177.76714996
 -10914.96357266   2276.88383542   5763.51021358  -4218.43530087
  -3661.96357266 -10654.03259719]",
721,[  1875   1998   2060 ... -12398 -13447 -19416],22050,pop,"[47784.         -4183.65895367  -578.65315742  -715.33554776
   -94.68618456  1578.26233561 -1288.17138743  -898.47361206
  1398.31381544  -821.95254238]",
722,[6547 5356 5373 ...   43 -524  398],22050,pop,"[ 5.96920000e+04  2.29226886e+04  4.68766129e+03  1.93689946e+04
 -1.48028571e+04 -6.84479364e+02  6.03837740e+03 -3.92320388e+03
 -8.85714148e+00  1.25402318e+04]",
723,[  -124   1397   1476 ... -10313  -8414 -10235],22050,pop,"[ -7922.          13281.56888928   2258.62610984  -5142.45175219
  -4732.47049661  -8902.47437514   3869.47258628   3089.31408938
   1673.52950339 -12999.76908537]",
724,[1049 1405 1609 ... 1316 1927 2254],22050,pop,"[43414.         -9436.76431664   438.49961269 -2175.40623293
   215.30687106  -391.73715678    47.57194205  -713.32812439
   368.30687106  -577.06320357]",
725,[ -978 -1795 -2113 ... -6906 -6928 -7220],22050,pop,"[-6.04400000e+04  1.65316218e+04  9.39420883e+02 -5.18121877e+01
  1.69212105e+03  1.16248355e+03  2.37596578e+03 -1.25306622e+03
  8.77121053e+02 -1.60098926e+02]",
726,[-135 -457 -306 ... 5473 1978 1510],22050,pop,"[-29910.          16344.15554502  -4567.5061859    1216.07384947
   -393.68810394    623.66818101    278.93949479    192.60516581
   1176.31189606    -95.26364885]",
